angle_rad, radius_px
5.353592949720887617e+00,4.575477027448023364e+02
5.356660911296659222e+00,4.523447165589572023e+02
5.359728872872429939e+00,4.478896052209594245e+02
5.362796834448201544e+00,4.430199981753186762e+02
5.365864796023973149e+00,4.406804468099219889e+02
5.368932757599743866e+00,4.359101103391428182e+02
5.372000719175515471e+00,4.350905652212667292e+02
5.375068680751287076e+00,4.327625279202391653e+02
5.378136642327057793e+00,4.307439255273260414e+02
5.381204603902829398e+00,4.305910990104566167e+02
5.384272565478600114e+00,4.304382724935871920e+02
5.387340527054371719e+00,4.302854459767177673e+02
5.390408488630143324e+00,4.308549231462541798e+02
5.393476450205914041e+00,4.307197629893027511e+02
5.396544411781685646e+00,4.305846028323512087e+02
5.399612373357457251e+00,4.304494426753997232e+02
5.402680334933227968e+00,4.304385446690534991e+02
5.405748296508999573e+00,4.309020138122253343e+02
5.408816258084771178e+00,4.313354461980873680e+02
5.411884219660541895e+00,4.313757022281587865e+02
5.414952181236313500e+00,4.319733842478706265e+02
5.418020142812084217e+00,4.320720141710671669e+02
5.421088104387855822e+00,4.345233323297046582e+02
5.424156065963627427e+00,4.396332888223275859e+02
5.427224027539398143e+00,4.434502089478092444e+02
5.430291989115169748e+00,4.506256321365243025e+02
5.433359950690941353e+00,4.564832181776208699e+02
5.436427912266712070e+00,4.603888601758864070e+02
5.439495873842483675e+00,4.643217519379271039e+02
5.442563835418255280e+00,4.669359655710128436e+02
5.445631796994025997e+00,4.709158354232982902e+02
5.448699758569797602e+00,4.735738925147294935e+02
5.451767720145568319e+00,4.776034088771298798e+02
5.454835681721339924e+00,4.803015743925264474e+02
5.457903643297111529e+00,4.843829350595955248e+02
5.460971604872882246e+00,4.871259862768213225e+02
5.464039566448653851e+00,4.898920577053440866e+02
5.467107528024425456e+00,4.913085265062034068e+02
5.470175489600196173e+00,4.927249953070623292e+02
5.473243451175967778e+00,4.928657732505982381e+02
5.476311412751739383e+00,4.928308845368829907e+02
5.479379374327510099e+00,4.928027198498251096e+02
5.482447335903281704e+00,4.929780994908459206e+02
5.485515297479052421e+00,4.934662016094044361e+02
5.488583259054824026e+00,4.934532269989468318e+02
5.491651220630595631e+00,4.934402523884892275e+02
5.494719182206366348e+00,4.934272777780316801e+02
5.497787143782137953e+00,4.927187146370499704e+02
5.500855105357909558e+00,4.927209260663913142e+02
5.503923066933680275e+00,4.920195900499822983e+02
5.506991028509451880e+00,4.917633223805248690e+02
5.510058990085223485e+00,4.902925053720202300e+02
5.513126951660994202e+00,4.892396653876098185e+02
5.516194913236765807e+00,4.859913835978327370e+02
5.519262874812536523e+00,4.845597787641564196e+02
5.522330836388308128e+00,4.817609174947846782e+02
5.525398797964079733e+00,4.776062003305669350e+02
5.528466759539850450e+00,4.748538531765952939e+02
5.531534721115622055e+00,4.693828612271743168e+02
5.534602682691393660e+00,4.666791025126660770e+02
5.537670644267164377e+00,4.614289043478910344e+02
5.540738605842935982e+00,4.599700738504931223e+02
5.543806567418707587e+00,4.546209618017357457e+02
5.546874528994478304e+00,4.493056600623784220e+02
5.549942490570249909e+00,4.467159031415826007e+02
5.553010452146020626e+00,4.414606241907402477e+02
5.556078413721792231e+00,4.371844377262593753e+02
5.559146375297563836e+00,4.350529410670042125e+02
5.562214336873334553e+00,4.325518335578748861e+02
5.565282298449106158e+00,4.313893908321838921e+02
5.568350260024877763e+00,4.308574962134036923e+02
5.571418221600648479e+00,4.304156746125768791e+02
5.574486183176420084e+00,4.296371926847775740e+02
5.577554144752191689e+00,4.297504556801038120e+02
5.580622106327962406e+00,4.298637186754300501e+02
5.583690067903734011e+00,4.299769816707563450e+02
5.586758029479504728e+00,4.300902446660825262e+02
5.589825991055276333e+00,4.302035076614088211e+02
5.592893952631047938e+00,4.303167706567350592e+02
5.595961914206818655e+00,4.311542727031551863e+02
5.599029875782590260e+00,4.317818781694418249e+02
5.602097837358361865e+00,4.321339055393880813e+02
5.605165798934132582e+00,4.329861115166893910e+02
5.608233760509904187e+00,4.340426414811834661e+02
5.611301722085675792e+00,4.367121064345071773e+02
5.614369683661446508e+00,4.409505515975087064e+02
5.617437645237218113e+00,4.458667285002744052e+02
5.620505606812988830e+00,4.520957709731596310e+02
5.623573568388760435e+00,4.567842707910865556e+02
5.626641529964532040e+00,4.616156951792518157e+02
5.629709491540302757e+00,4.653987530811511988e+02
5.632777453116074362e+00,4.680969469105147027e+02
5.635845414691845967e+00,4.723343453578453364e+02
5.638913376267616684e+00,4.746902706965784091e+02
5.641981337843388289e+00,4.782398651745471625e+02
5.645049299419159894e+00,4.811789179836770245e+02
5.648117260994930611e+00,4.851185329753276960e+02
5.651185222570702216e+00,4.861499874980205504e+02
5.654253184146472933e+00,4.888498601623403488e+02
5.657321145722244538e+00,4.911769086475068207e+02
5.660389107298016143e+00,4.914231408940294159e+02
5.663457068873786859e+00,4.922301780425101470e+02
5.666525030449558464e+00,4.919286636667246171e+02
5.669592992025330069e+00,4.921929862322637064e+02
5.672660953601100786e+00,4.924573087978026820e+02
5.675728915176872391e+00,4.927216313633417144e+02
5.678796876752643996e+00,4.922751041007024924e+02
5.681864838328414713e+00,4.925553564279923080e+02
5.684932799904186318e+00,4.924401254818952225e+02
5.688000761479957035e+00,4.924062310064670100e+02
5.691068723055728640e+00,4.919792108452916182e+02
5.694136684631500245e+00,4.917962296646205118e+02
5.697204646207270962e+00,4.918583990949467761e+02
5.700272607783042567e+00,4.909978190926608477e+02
5.703340569358814172e+00,4.888106689880251565e+02
5.706408530934584888e+00,4.866399795921553846e+02
5.709476492510356493e+00,4.832916376816332331e+02
5.712544454086128098e+00,4.799610822612941092e+02
5.715612415661898815e+00,4.766481322540808492e+02
5.718680377237670420e+00,4.712527534512276475e+02
5.721748338813441137e+00,4.680929358969944474e+02
5.724816300389212742e+00,4.650121312219212655e+02
5.727884261964984347e+00,4.589143539477395279e+02
5.730952223540755064e+00,4.560674504158336049e+02
5.734020185116526669e+00,4.512677883683375626e+02
5.737088146692298274e+00,4.475656651670505539e+02
5.740156108268068991e+00,4.449156958853980655e+02
5.743224069843840596e+00,4.394886635018793299e+02
5.746292031419612201e+00,4.370509552687898349e+02
5.749359992995382918e+00,4.346728369179537594e+02
5.752427954571154523e+00,4.324029084859402019e+02
5.755495916146925239e+00,4.304689899771523756e+02
5.758563877722696844e+00,4.301878047231036817e+02
5.761631839298468449e+00,4.300966371634539200e+02
5.764699800874239166e+00,4.301718732096424560e+02
5.767767762450010771e+00,4.305365034333864855e+02
5.770835724025782376e+00,4.309011336571305719e+02
5.773903685601553093e+00,4.305527015283346941e+02
5.776971647177324698e+00,4.309132073432152765e+02
5.780039608753096303e+00,4.305601617798752727e+02
5.783107570328867020e+00,4.309491435267865427e+02
5.786175531904638625e+00,4.313381252736979263e+02
5.789243493480409342e+00,4.321749202593816790e+02
5.792311455056180947e+00,4.328678220187561010e+02
5.795379416631952552e+00,4.340129953446851232e+02
5.798447378207723268e+00,4.358493211817025212e+02
5.801515339783494873e+00,4.392993001870252670e+02
5.804583301359266478e+00,4.448442565999470730e+02
5.807651262935037195e+00,4.489474232368961566e+02
5.810719224510808800e+00,4.525384642899524579e+02
5.813787186086580405e+00,4.595376875209319678e+02
5.816855147662351122e+00,4.610211128713474977e+02
5.819923109238122727e+00,4.650836088405788473e+02
5.822991070813893444e+00,4.691461048098090032e+02
5.826059032389665049e+00,4.732086007790403528e+02
5.829126993965436654e+00,4.743143793941470676e+02
5.832194955541207371e+00,4.778277588390653250e+02
5.835262917116978976e+00,4.813411382839846056e+02
5.838330878692750581e+00,4.848545177289038861e+02
5.841398840268521298e+00,4.883678971738221435e+02
5.844466801844292903e+00,4.908068134006372247e+02
5.847534763420064507e+00,4.913564156437556107e+02
5.850602724995835224e+00,4.919060178868738831e+02
5.853670686571606829e+00,4.917085990279235830e+02
5.856738648147377546e+00,4.919742077550506565e+02
5.859806609723149151e+00,4.920860160528619076e+02
5.862874571298920756e+00,4.919036166552448890e+02
5.865942532874691473e+00,4.921339336868921919e+02
5.869010494450463078e+00,4.923105598777537466e+02
5.872078456026234683e+00,4.919014625586320335e+02
5.875146417602005400e+00,4.912442651323767677e+02
5.878214379177777005e+00,4.918189465550102568e+02
5.881282340753548610e+00,4.921271718337757761e+02
5.884350302329319327e+00,4.922727796891350067e+02
5.887418263905090932e+00,4.914893181006299301e+02
5.890486225480861648e+00,4.891477554663636624e+02
5.893554187056633253e+00,4.861088985641785598e+02
5.896622148632404858e+00,4.835982390177006778e+02
5.899690110208175575e+00,4.806103468735066713e+02
5.902758071783947180e+00,4.767584202089629457e+02
5.905826033359718785e+00,4.729064935444192201e+02
5.908893994935489502e+00,4.690545668798766314e+02
5.911961956511261107e+00,4.661900099899528982e+02
5.915029918087032712e+00,4.609512943477895988e+02
5.918097879662803429e+00,4.568649304790766905e+02
5.921165841238575034e+00,4.514698167476799426e+02
5.924233802814346639e+00,4.466192986433600822e+02
5.927301764390117356e+00,4.445631627775568973e+02
5.930369725965888961e+00,4.414374279108325254e+02
5.933437687541659677e+00,4.379321718029432304e+02
5.936505649117431282e+00,4.347803317316852940e+02
5.939573610693202887e+00,4.333379210591003812e+02
5.942641572268973604e+00,4.321910161579654073e+02
5.945709533844745209e+00,4.312392915816539016e+02
5.948777495420516814e+00,4.299513026396816713e+02
5.951845456996287531e+00,4.302462914931746809e+02
5.954913418572059136e+00,4.301058180259084338e+02
5.957981380147830741e+00,4.304772970192923935e+02
5.961049341723601458e+00,4.300342926428295414e+02
5.964117303299373063e+00,4.304967779868031243e+02
5.967185264875143780e+00,4.303738815628464636e+02
5.970253226450915385e+00,4.310603512629016336e+02
5.973321188026686990e+00,4.317468209629568037e+02
5.976389149602457707e+00,4.324332906630118032e+02
5.979457111178229312e+00,4.331197603630669732e+02
5.982525072754000917e+00,4.338062300631221433e+02
5.985593034329771633e+00,4.353025855103003323e+02
5.988660995905543238e+00,4.371412764239069588e+02
5.991728957481314843e+00,4.391419496825174633e+02
5.994796919057085560e+00,4.441401615399084335e+02
5.997864880632857165e+00,4.507184323941048660e+02
6.000932842208627882e+00,4.526168621595393802e+02
6.004000803784399487e+00,4.587326384956712104e+02
6.007068765360171092e+00,4.648484148318030407e+02
6.010136726935941809e+00,4.687636352617146258e+02
6.013204688511713414e+00,4.720392648352541869e+02
6.016272650087485019e+00,4.752804915008782132e+02
6.019340611663255736e+00,4.785623025064024318e+02
6.022408573239027341e+00,4.805310671216715264e+02
6.025476534814798946e+00,4.835388003485649620e+02
6.028544496390569662e+00,4.868668501378528504e+02
6.031612457966341267e+00,4.885688426232104007e+02
6.034680419542111984e+00,4.902824225856098792e+02
6.037748381117883589e+00,4.911821396443288563e+02
6.040816342693655194e+00,4.912722232329809344e+02
6.043884304269425911e+00,4.919323635140784177e+02
6.046952265845197516e+00,4.915681662926535864e+02
6.050020227420969121e+00,4.915357127574038145e+02
6.053088188996739838e+00,4.918773863652519935e+02
6.056156150572511443e+00,4.925527277606510665e+02
6.059224112148283048e+00,4.922118042659703860e+02
6.062292073724053765e+00,4.918708807712897624e+02
6.065360035299825370e+00,4.915299572766090250e+02
6.068427996875596087e+00,4.922204482183203709e+02
6.071495958451367692e+00,4.929168077598978357e+02
6.074563920027139297e+00,4.914666502523825216e+02
6.077631881602910013e+00,4.894153176593488865e+02
6.080699843178681618e+00,4.873983823886005098e+02
6.083767804754453223e+00,4.842552733625244059e+02
6.086835766330223940e+00,4.812849330300491033e+02
6.089903727905995545e+00,4.785415978819612519e+02
6.092971689481767150e+00,4.755198609571221482e+02
6.096039651057537867e+00,4.720149050976778540e+02
6.099107612633309472e+00,4.685892731461146354e+02
6.102175574209080189e+00,4.649139686511434206e+02
6.105243535784851794e+00,4.594770190536119685e+02
6.108311497360623399e+00,4.541385788378726147e+02
6.111379458936394116e+00,4.497730921450163919e+02
6.114447420512165721e+00,4.464025991071726480e+02
6.117515382087937326e+00,4.420145981242737889e+02
6.120583343663708042e+00,4.379247281000503449e+02
6.123651305239479647e+00,4.347882484014184001e+02
6.126719266815251252e+00,4.332056305736313675e+02
6.129787228391021969e+00,4.321207328601066138e+02
6.132855189966793574e+00,4.317842804838113011e+02
6.135923151542564291e+00,4.309119933263869484e+02
6.138991113118335896e+00,4.303872525413323160e+02
6.142059074694107501e+00,4.302032730595901739e+02
6.145127036269878218e+00,4.300192935778480887e+02
6.148194997845649823e+00,4.298353140961059466e+02
6.151262959421421428e+00,4.296513346143638046e+02
6.154330920997192145e+00,4.301060686690649391e+02
6.157398882572963750e+00,4.303132415799416322e+02
6.160466844148735355e+00,4.311559879778301934e+02
6.163534805724506072e+00,4.314049868968056103e+02
6.166602767300277677e+00,4.324642792564551428e+02
6.169670728876048393e+00,4.335235716161043911e+02
6.172738690451819998e+00,4.345828639757539804e+02
6.175806652027591603e+00,4.356421563354035129e+02
6.178874613603362320e+00,4.385310277016687337e+02
6.181942575179133925e+00,4.405388293142777343e+02
6.185010536754905530e+00,4.478232809335152638e+02
6.188078498330676247e+00,4.517028981096921711e+02
6.191146459906447852e+00,4.558291248411425158e+02
6.194214421482219457e+00,4.606952691811790146e+02
6.197282383057990174e+00,4.649822261404376604e+02
6.200350344633761779e+00,4.700749907234209104e+02
6.203418306209532496e+00,4.735777965123012905e+02
6.206486267785304101e+00,4.757528176486834468e+02
6.209554229361075706e+00,4.788772189305951770e+02
6.212622190936846422e+00,4.820223771884622579e+02
6.215690152512618027e+00,4.861281586848455163e+02
6.218758114088389632e+00,4.883796293934500454e+02
6.221826075664160349e+00,4.897008886891041470e+02
6.224894037239931954e+00,4.900887383575187641e+02
6.227961998815703559e+00,4.906615044457070098e+02
6.231029960391474276e+00,4.915858266200477829e+02
6.234097921967245881e+00,4.915293571766533205e+02
6.237165883543016598e+00,4.914728877332589150e+02
6.240233845118788203e+00,4.914164182898644526e+02
6.243301806694559808e+00,4.913599488464700471e+02
6.246369768270330525e+00,4.913034794030755847e+02
6.249437729846102130e+00,4.912470099596811792e+02
6.252505691421873735e+00,4.911905405162867169e+02
6.255573652997644452e+00,4.911340710728923113e+02
6.258641614573416057e+00,4.910776016294978490e+02
6.261709576149187662e+00,4.906699125799194121e+02
6.264777537724958378e+00,4.891053745887424498e+02
6.267845499300729983e+00,4.871346370123036991e+02
6.270913460876500700e+00,4.850762505952716310e+02
6.273981422452272305e+00,4.825812810590986714e+02
6.277049384028043910e+00,4.790596346861976826e+02
6.280117345603814627e+00,4.761918102328521627e+02
